Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.446064378436, 0.438272092476, 0.49406327785, 0.482410941947, 86, 61
boring, 0.592845978927, 0.62201858868, 0.590517255484, 0.676751997642, 76, 121
calm, 0.549972422177, 0.535443723102, 0.502278076844, 0.602824669609, 61, 147
cold, 0.830161290154, 0.808927981425, 0.832089014552, 0.890613321585, 106, 500
common, 0.364872181985, 0.404918815761, 0.463238410424, 0.463929384823, 61, 41
confident, 0.569434892967, 0.628060408089, 0.641062699591, 0.68781907845, 116, 132
egotistic, 0.60051325866, 0.610623041182, 0.699695562165, 0.729318881837, 132, 217
emotUnstable, 0.639536093526, 0.689548077225, 0.674906029338, 0.690575322265, 101, 101
forgettable, 0.432434156803, 0.473408480033, 0.487984134229, 0.591651842925, 71, 111
intelligent, 0.602872063956, 0.673267675407, 0.572632017541, 0.803909223952, 86, 500
introverted, 0.637680979094, 0.662540247776, 0.72319877609, 0.721615401369, 182, 132
kind, 0.793883101896, 0.799437746811, 0.816216111267, 0.85305608328, 86, 273
responsible, 0.673129944096, 0.729214664841, 0.675884083431, 0.797138617695, 81, 273
trustworthy, 0.730080553775, 0.74530298608, 0.782447364091, 0.786574929993, 182, 162
unattractive, 0.668288761782, 0.730047234628, 0.664737644982, 0.762858791763, 86, 172
unemotional, 0.783839050694, 0.781027094148, 0.788492922889, 0.784647009001, 76, 111
unfamiliar, 0.420808480305, 0.489091210177, 0.359661458456, 0.454114993465, 6, 31
unfriendly, 0.817194139843, 0.796840512325, 0.833947811006, 0.854159783108, 137, 283
unhappy, 0.831130118451, 0.820570088742, 0.852717417052, 0.897029332579, 137, 494
weird, 0.518090833265, 0.576383167938, 0.611462615347, 0.619968435947, 192, 81
aggressive, 0.757623973853, 0.731631776244, 0.768561272781, 0.81762868927, 142, 328
attractive, 0.70221332765, 0.768467715147, 0.698683913964, 0.805409469027, 86, 172
caring, 0.820615786059, 0.821032271027, 0.822498122944, 0.862113343849, 147, 358
emotStable, 0.693409357373, 0.703210030523, 0.693295628348, 0.73171371125, 111, 152
emotional, 0.589553952774, 0.61180480012, 0.663735943491, 0.653957331199, 66, 51
familiar, 0.459595867535, 0.441984123693, 0.52464762586, 0.545413003442, 101, 101
friendly, 0.834477400155, 0.839268747493, 0.850152662871, 0.883039531183, 111, 353
happy, 0.869705075984, 0.863748598077, 0.881789514029, 0.882156137759, 127, 222
humble, 0.669099987628, 0.628032876081, 0.664104065355, 0.686046814043, 86, 142
interesting, 0.590292409787, 0.63257627627, 0.623524529817, 0.662936464692, 111, 111
irresponsible, 0.675525130929, 0.67542395451, 0.672018893782, 0.803242628999, 76, 338
mean, 0.773165893314, 0.761681979143, 0.797552629594, 0.832666097302, 142, 338
memorable, 0.43573426663, 0.413332844971, 0.475520312208, 0.536167378844, 61, 41
normal, 0.636486212695, 0.648451674993, 0.646873215236, 0.670976894145, 101, 96
sociable, 0.794970181141, 0.810194693492, 0.816451173339, 0.843607863256, 111, 247
typical, 0.476343903192, 0.492876310421, 0.460908959544, 0.497994208705, 51, 81
uncertain, 0.643842429358, 0.68511626156, 0.698960305947, 0.668348846921, 162, 76
uncommon, 0.427607339539, 0.427237072177, 0.435895982189, 0.497199051284, 66, 96
unintelligent, 0.584382899936, 0.627596257448, 0.604993246629, 0.673754793909, 111, 137
untrustworthy, 0.737620672646, 0.715390988387, 0.751146820948, 0.814626332501, 147, 338
