Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.378694883964, 0.386134365508, 0.553566224453, 0.682878926379, 142, 368
boring, 0.531578332362, 0.586311171095, 0.592281937892, 0.802259300189, 61, 500
calm, 0.384777972654, 0.500737852932, 0.67837498099, 0.709684701041, 253, 348
cold, 0.789037457016, 0.781403899756, 0.853710156689, 0.83636012895, 147, 192
common, 0.362413649937, 0.393504908859, 0.569441897291, 0.456747491234, 202, 41
confident, 0.501489951989, 0.562072815027, 0.637298808115, 0.694350025707, 86, 116
egotistic, 0.588203222068, 0.649306330425, 0.652758426136, 0.815269939806, 56, 469
emotUnstable, 0.575100033794, 0.63597196595, 0.704250113409, 0.691064303541, 121, 81
forgettable, 0.374362785371, 0.442639592669, 0.53144330567, 0.688182811744, 132, 303
intelligent, 0.464042349689, 0.594578200323, 0.627358758877, 0.659729726905, 101, 86
introverted, 0.62806176132, 0.642246652367, 0.709157242792, 0.773254826045, 116, 278
kind, 0.766269521788, 0.766852872279, 0.818048797606, 0.874837292047, 61, 353
responsible, 0.593685731025, 0.684162273242, 0.693305438265, 0.75938542553, 56, 121
trustworthy, 0.673539174472, 0.707800768969, 0.750493636632, 0.788321219698, 56, 137
unattractive, 0.591208680874, 0.675613719004, 0.669145761591, 0.775039197024, 86, 157
unemotional, 0.742565898769, 0.742184187767, 0.796030540589, 0.781649521964, 61, 76
unfamiliar, 0.366172960476, 0.453840651221, 0.478629748273, 0.518604442028, 51, 76
unfriendly, 0.753358833088, 0.760697216719, 0.847235518562, 0.873197047293, 147, 358
unhappy, 0.769328806942, 0.79030860956, 0.864749701287, 0.879070946717, 147, 358
weird, 0.438843253264, 0.500250048669, 0.552840023693, 0.635708016917, 51, 76
aggressive, 0.67500483695, 0.670278651982, 0.803919655592, 0.836435038896, 192, 353
attractive, 0.629014177478, 0.71665963508, 0.748369126021, 0.87138743859, 172, 399
caring, 0.733183141243, 0.732199718703, 0.847592308058, 0.840175038495, 187, 197
emotStable, 0.569388640715, 0.639222154889, 0.691361913111, 0.802905083921, 66, 348
emotional, 0.512548459941, 0.556322841166, 0.651589406468, 0.645386962449, 26, 36
familiar, 0.36431057268, 0.347998495861, 0.522615915535, 0.57489675434, 66, 137
friendly, 0.784942612894, 0.781175012788, 0.879961440848, 0.89332554601, 207, 353
happy, 0.845298703798, 0.832956047715, 0.893933963326, 0.904076659093, 192, 353
humble, 0.563923757422, 0.553826967421, 0.679657468491, 0.752160517648, 56, 217
interesting, 0.43908218945, 0.552241148734, 0.586918738071, 0.724088567181, 46, 237
irresponsible, 0.56102881172, 0.620203309111, 0.682641337883, 0.733648418395, 56, 111
mean, 0.701268703225, 0.701017263473, 0.784500556863, 0.822409193106, 76, 227
memorable, 0.378395453982, 0.494124952287, 0.485090623787, 0.55341481018, 66, 76
normal, 0.478970567565, 0.552376825986, 0.702375679762, 0.707087603958, 162, 147
sociable, 0.74938810713, 0.751139417398, 0.837269130034, 0.812566910224, 157, 96
typical, 0.374954172706, 0.418902830635, 0.493341222078, 0.591410630019, 46, 207
uncertain, 0.573429322861, 0.590352563857, 0.701935165846, 0.693082708995, 111, 101
uncommon, 0.309815735573, 0.37906957663, 0.390023779542, 0.456721829214, 11, 36
unintelligent, 0.46270148708, 0.561503345157, 0.594043591279, 0.660519071311, 61, 111
untrustworthy, 0.631865426271, 0.651658173117, 0.741486184798, 0.785223647615, 66, 197
