Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.389229098547, 0.454804978286, 0.601668574746, 0.448968972435, 247, 31
boring, 0.521171953733, 0.564300106073, 0.599271860891, 0.669595489445, 71, 101
calm, 0.516672143605, 0.530553199439, 0.592401871108, 0.54712118217, 132, 91
cold, 0.806413286139, 0.795458987519, 0.838826869448, 0.871003446219, 91, 343
common, 0.389017658782, 0.394811192367, 0.445571534279, 0.458054051412, 46, 51
confident, 0.577051193072, 0.597320853635, 0.616633636384, 0.733072126145, 71, 263
egotistic, 0.648922239622, 0.684481469182, 0.705253002941, 0.773593427084, 172, 358
emotUnstable, 0.635296691482, 0.686899647669, 0.683385017248, 0.677930397399, 106, 91
forgettable, 0.394129120501, 0.466324885856, 0.498114400136, 0.569414071784, 76, 81
intelligent, 0.568696040882, 0.649730075809, 0.591315184282, 0.736854790279, 81, 268
introverted, 0.664906858695, 0.679339129564, 0.687794067087, 0.751201729957, 66, 227
kind, 0.806564041197, 0.816651572948, 0.845663016405, 0.86454018061, 192, 343
responsible, 0.655064592148, 0.718956287669, 0.751777573334, 0.732602814339, 192, 91
trustworthy, 0.732710036991, 0.765304810411, 0.78147045025, 0.823548298825, 152, 328
unattractive, 0.624870740786, 0.713972628199, 0.663509173962, 0.763534493045, 71, 127
unemotional, 0.780073085772, 0.760793671562, 0.795663603293, 0.789310898866, 91, 116
unfamiliar, 0.388847082483, 0.424907149215, 0.351744837994, 0.501928512585, 6, 76
unfriendly, 0.810037360212, 0.812806245546, 0.830583224723, 0.797690619075, 106, 91
unhappy, 0.808006404113, 0.799232601942, 0.84787151327, 0.878562393937, 91, 353
weird, 0.469425026719, 0.598529725564, 0.660518539496, 0.642068760257, 247, 116
aggressive, 0.726373603899, 0.757169969681, 0.789887848438, 0.791530217987, 172, 217
attractive, 0.679728376152, 0.770510022074, 0.732532125204, 0.795767663273, 142, 127
caring, 0.788786650942, 0.797188332435, 0.841956648864, 0.869274248799, 217, 353
emotStable, 0.673045613477, 0.707749957307, 0.740281011879, 0.702867591225, 212, 91
emotional, 0.610590142982, 0.647237221232, 0.645715168363, 0.662269906215, 91, 111
familiar, 0.39791293802, 0.464714383995, 0.3721525702, 0.490955990718, 6, 36
friendly, 0.833835241093, 0.829327845257, 0.853721524225, 0.88648904444, 106, 353
happy, 0.858139822735, 0.849658369468, 0.873127182937, 0.898403615396, 81, 323
humble, 0.676537902734, 0.640256174669, 0.698640508678, 0.672433420551, 121, 91
interesting, 0.543141295266, 0.586811913762, 0.622613095881, 0.649341728258, 91, 91
irresponsible, 0.64862272003, 0.684934028215, 0.694403501275, 0.724121488617, 81, 101
mean, 0.739735861604, 0.76164394125, 0.783259380158, 0.76333994956, 81, 96
memorable, 0.378810722442, 0.48020760508, 0.507130669697, 0.632340412573, 66, 187
normal, 0.591859073997, 0.645242256118, 0.718328275868, 0.752083034997, 253, 323
sociable, 0.776756524822, 0.79406468434, 0.847607220588, 0.816074943845, 217, 137
typical, 0.396218975168, 0.419261647802, 0.476976009631, 0.485138541392, 46, 36
uncertain, 0.608373341896, 0.637104112776, 0.691761856827, 0.687991958557, 111, 106
uncommon, 0.359722604413, 0.404521277012, 0.377705770634, 0.430415815986, 11, 31
unintelligent, 0.55077241835, 0.602690292885, 0.588863618665, 0.611411114558, 71, 56
untrustworthy, 0.718819932452, 0.7350263625, 0.732904529404, 0.736052077936, 81, 101
