Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.415481418975, 0.412693978139, 0.465535825626, 0.521712639837, 56, 96
boring, 0.539514771135, 0.588042177434, 0.612613081399, 0.714407539614, 96, 247
calm, 0.458035077166, 0.462978731538, 0.573011699881, 0.584257142968, 106, 101
cold, 0.808179326103, 0.790294948792, 0.826241547929, 0.878247219646, 76, 394
common, 0.311416158592, 0.369436251968, 0.520526320035, 0.532344972885, 147, 142
confident, 0.565016122102, 0.584319914317, 0.636203852524, 0.656816837887, 106, 71
egotistic, 0.606641560845, 0.622310360157, 0.663314485232, 0.713340364518, 76, 182
emotUnstable, 0.583030679575, 0.595471021493, 0.672433919633, 0.727234294694, 76, 142
forgettable, 0.352129011861, 0.454258166733, 0.631295879323, 0.558297226757, 298, 71
intelligent, 0.587244885255, 0.630314175299, 0.609745465115, 0.742270417796, 106, 237
introverted, 0.625803228858, 0.626678863455, 0.70819343176, 0.700706199077, 91, 71
kind, 0.789123948801, 0.791986564943, 0.835239403522, 0.877510025831, 157, 389
responsible, 0.653764731075, 0.666671879141, 0.713719219077, 0.773200011354, 106, 152
trustworthy, 0.718571058142, 0.73428533837, 0.760939931701, 0.782397224333, 106, 152
unattractive, 0.643098042322, 0.722273007319, 0.675480036854, 0.788012961912, 96, 237
unemotional, 0.764167043031, 0.738733691629, 0.784799223466, 0.819556705058, 61, 222
unfamiliar, 0.30478539297, 0.325678709085, 0.448513510573, 0.547027616861, 26, 91
unfriendly, 0.781067629386, 0.763177783974, 0.826005195004, 0.882954481211, 96, 409
unhappy, 0.817198068391, 0.796769938353, 0.841327770458, 0.857630530702, 106, 232
weird, 0.479381292634, 0.541717471605, 0.599302756552, 0.665343700553, 137, 142
aggressive, 0.713403360036, 0.72381966834, 0.749277189227, 0.741408052421, 106, 96
attractive, 0.65455213383, 0.752224718873, 0.712989021583, 0.882525553184, 91, 489
caring, 0.761946262018, 0.773911151829, 0.831016644086, 0.808570639823, 157, 106
emotStable, 0.616924190743, 0.669166208846, 0.694227595504, 0.723291658861, 101, 152
emotional, 0.629016541752, 0.624616727871, 0.640461397128, 0.659991063954, 76, 106
familiar, 0.41180619757, 0.447424500949, 0.525454030226, 0.476967167618, 86, 31
friendly, 0.806757120565, 0.80977582907, 0.852270979454, 0.899200117321, 106, 414
happy, 0.84604102507, 0.83562493842, 0.873622819408, 0.905691704281, 106, 353
humble, 0.642566627658, 0.63114161609, 0.683838804386, 0.667395145144, 116, 106
interesting, 0.547550076711, 0.608392688311, 0.588880460651, 0.658227729934, 66, 121
irresponsible, 0.616666882365, 0.653066154357, 0.692205748436, 0.773097941858, 86, 247
mean, 0.741917504402, 0.72856528151, 0.788331204938, 0.858057857647, 106, 414
memorable, 0.422677510725, 0.475183757797, 0.48248861506, 0.563084463983, 71, 91
normal, 0.510805655274, 0.567849971, 0.664497850029, 0.703762793318, 106, 157
sociable, 0.761522417848, 0.767847806257, 0.816331230144, 0.823733610764, 106, 142
typical, 0.382558969481, 0.350916672796, 0.50962745634, 0.469946902501, 91, 31
uncertain, 0.598881106163, 0.626394390061, 0.663158949638, 0.693211990345, 66, 121
uncommon, 0.364465015697, 0.347557442096, 0.470171253244, 0.604223185029, 76, 258
unintelligent, 0.508308578048, 0.569863271673, 0.581950369622, 0.678788801366, 66, 152
untrustworthy, 0.659169715497, 0.697594379227, 0.719329080532, 0.809060364393, 66, 333
