Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.360354705518, 0.429408242899, 0.438187099151, 0.476889878129, 21, 51
boring, 0.576678485626, 0.628088794037, 0.553918890354, 0.651096435724, 36, 81
calm, 0.498197095465, 0.527188561231, 0.565294352341, 0.613055864918, 81, 147
cold, 0.801771652448, 0.787656652203, 0.851351462705, 0.8982513983, 162, 500
common, 0.381910073016, 0.394226185318, 0.478318006463, 0.429538742088, 91, 36
confident, 0.586418846162, 0.622835954942, 0.577141520247, 0.657555846619, 41, 81
egotistic, 0.637287428102, 0.617887029382, 0.70585180087, 0.833407837792, 147, 500
emotUnstable, 0.59824848338, 0.661726877266, 0.703939752109, 0.720289501296, 147, 157
forgettable, 0.454627898659, 0.486296290862, 0.453440107814, 0.553150097117, 46, 66
intelligent, 0.56783772473, 0.648142236848, 0.591677369812, 0.693004111132, 81, 152
introverted, 0.662633076249, 0.690629314344, 0.637527454432, 0.722634181974, 16, 152
kind, 0.799244159874, 0.792427008313, 0.816583249089, 0.891300051657, 81, 444
responsible, 0.656318664846, 0.729988328445, 0.740955731254, 0.716290004481, 157, 76
trustworthy, 0.732443450632, 0.754184974996, 0.759711970107, 0.7935911515, 81, 172
unattractive, 0.635114030456, 0.699394952632, 0.668171051425, 0.767504278069, 86, 111
unemotional, 0.768550327437, 0.737163390197, 0.79303400027, 0.777453914096, 91, 71
unfamiliar, 0.395854593526, 0.475316864869, 0.35619999258, 0.486580736737, 6, 51
unfriendly, 0.791534994817, 0.788461916967, 0.843855162032, 0.891721888288, 162, 500
unhappy, 0.79557714277, 0.803530313035, 0.844621649312, 0.882059618976, 86, 363
weird, 0.498841844233, 0.548196035064, 0.585424915955, 0.60289896706, 81, 51
aggressive, 0.750182716256, 0.72122104104, 0.746512370095, 0.728700483335, 101, 76
attractive, 0.697274772583, 0.757470209654, 0.717593286412, 0.854309713366, 121, 333
caring, 0.802568431099, 0.797447252389, 0.799900845615, 0.865009698471, 81, 353
emotStable, 0.661764211993, 0.693706443876, 0.690831784616, 0.725408972571, 81, 142
emotional, 0.612429800624, 0.618412635524, 0.623135553641, 0.686276237342, 26, 127
familiar, 0.426051375007, 0.42409894412, 0.521121908461, 0.486230783263, 127, 51
friendly, 0.854201436668, 0.831476271991, 0.848527510544, 0.878392483005, 121, 328
happy, 0.863841817288, 0.847427811911, 0.877211253455, 0.913463299784, 106, 439
humble, 0.661794021773, 0.636718904305, 0.676445994293, 0.651184946512, 81, 76
interesting, 0.609955902449, 0.59693993155, 0.591806938855, 0.747252843121, 66, 348
irresponsible, 0.658779487144, 0.691609088965, 0.680684333143, 0.766960077128, 76, 273
mean, 0.776576121339, 0.763775844445, 0.782011271086, 0.860263608542, 121, 449
memorable, 0.412982148811, 0.487246998572, 0.475029563613, 0.622903783756, 66, 172
normal, 0.618048129216, 0.619870668379, 0.635878174185, 0.73761327278, 81, 273
sociable, 0.804982668689, 0.794794715968, 0.802289472029, 0.811515345269, 81, 96
typical, 0.433128991945, 0.435873525133, 0.509149327626, 0.460336587738, 76, 41
uncertain, 0.669952310323, 0.645063013997, 0.651220154322, 0.652488878833, 66, 66
uncommon, 0.422371660846, 0.434420567724, 0.462185077887, 0.411871674078, 81, 36
unintelligent, 0.559091080612, 0.614415141625, 0.590037723622, 0.650070363584, 76, 111
untrustworthy, 0.720847047316, 0.682139542887, 0.734627289004, 0.69804904278, 101, 51
