Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.393759719624, 0.435969610669, 0.467217647503, 0.490879406436, 51, 71
boring, 0.566334526551, 0.60852553785, 0.591031028366, 0.749095612309, 81, 368
calm, 0.393820878808, 0.469394612136, 0.612250902972, 0.532611905106, 127, 61
cold, 0.793808316595, 0.755151978597, 0.847548958577, 0.801321831218, 127, 71
common, 0.334713324401, 0.418394892365, 0.498806073157, 0.461213851911, 101, 56
confident, 0.557498956451, 0.57519455523, 0.611393587644, 0.554736385841, 71, 26
egotistic, 0.581678762897, 0.597390547546, 0.705779608288, 0.740621504242, 132, 247
emotUnstable, 0.616586474004, 0.624384236869, 0.686381175927, 0.662787420599, 111, 71
forgettable, 0.397506424704, 0.48683528177, 0.489996362577, 0.562216426905, 71, 86
intelligent, 0.469661813649, 0.593944820702, 0.602496128604, 0.702840539744, 76, 157
introverted, 0.643782223321, 0.643190951513, 0.663376158937, 0.66789655555, 21, 41
kind, 0.771699450017, 0.793987698636, 0.83490498696, 0.840392975491, 132, 227
responsible, 0.604091651882, 0.693384188683, 0.765153861105, 0.760849820961, 217, 157
trustworthy, 0.656844662803, 0.710295655234, 0.810644522458, 0.78337618832, 242, 157
unattractive, 0.645420542936, 0.708850934148, 0.658236284773, 0.751008492492, 71, 132
unemotional, 0.761767251278, 0.740289613308, 0.794517132972, 0.777255546536, 96, 71
unfamiliar, 0.375032508079, 0.447452400256, 0.449391698805, 0.514297655936, 36, 71
unfriendly, 0.770957942955, 0.759112836947, 0.85198873136, 0.825866160379, 187, 157
unhappy, 0.778287378799, 0.78206152482, 0.88047887314, 0.844121537324, 253, 162
weird, 0.428296181875, 0.542746576888, 0.513943589003, 0.656113812353, 21, 152
aggressive, 0.693031963468, 0.717244873655, 0.798164062816, 0.810507196448, 192, 247
attractive, 0.66160980546, 0.755332257495, 0.720678849969, 0.819147957145, 101, 207
caring, 0.758401155623, 0.794133164597, 0.851186277095, 0.826334494484, 232, 157
emotStable, 0.55229467682, 0.644171150317, 0.779841669822, 0.731666871474, 283, 127
emotional, 0.593904876403, 0.624261613807, 0.639618911743, 0.636524561479, 41, 36
familiar, 0.354276300791, 0.441663389239, 0.598233451898, 0.566068883371, 197, 142
friendly, 0.786280410961, 0.818173359054, 0.89244436977, 0.85147919695, 298, 157
happy, 0.816018005726, 0.84211507445, 0.910966629, 0.871591453238, 298, 157
humble, 0.607989853435, 0.61778219863, 0.740141419277, 0.651721388666, 192, 61
interesting, 0.540912432053, 0.606293946971, 0.60890206039, 0.649534645624, 81, 101
irresponsible, 0.580994723118, 0.649636243226, 0.746484044603, 0.764805729476, 187, 177
mean, 0.690712485042, 0.7396839101, 0.846259043521, 0.839381712375, 298, 298
memorable, 0.357983652399, 0.510383056722, 0.536898435011, 0.593612684661, 116, 106
normal, 0.520407100711, 0.606933683339, 0.735894472259, 0.67977600356, 263, 111
sociable, 0.752037101461, 0.782054723773, 0.85500747131, 0.82536257757, 253, 157
typical, 0.375594600642, 0.45699428167, 0.492618414474, 0.502594520501, 46, 61
uncertain, 0.615227084853, 0.620871778129, 0.676977168638, 0.690410023377, 86, 137
uncommon, 0.385138714447, 0.467562455782, 0.501651438229, 0.480207386448, 111, 71
unintelligent, 0.474084044075, 0.577999439674, 0.708920741474, 0.695576986453, 258, 177
untrustworthy, 0.667473217411, 0.711546376931, 0.800566121154, 0.771779915777, 253, 162
