Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.433161762847, 0.460445247814, 0.508212186073, 0.48997766847, 96, 66
boring, 0.561601608392, 0.607358813345, 0.601487230957, 0.700687704775, 71, 192
calm, 0.532947576661, 0.510662287756, 0.598165203994, 0.61700109078, 127, 152
cold, 0.835545097572, 0.807602966956, 0.828296488629, 0.821995252992, 96, 147
common, 0.388640555145, 0.419118825797, 0.475518171302, 0.47070665394, 91, 66
confident, 0.569139549677, 0.578847811363, 0.615084780014, 0.809826024877, 66, 469
egotistic, 0.638378077718, 0.647317432592, 0.634004645114, 0.702194414445, 41, 177
emotUnstable, 0.657023828344, 0.66201844732, 0.681588800585, 0.701169327987, 96, 86
forgettable, 0.439492179188, 0.510594332743, 0.499213108733, 0.564634203427, 91, 76
intelligent, 0.538363289074, 0.613187602152, 0.556323194188, 0.817616273414, 46, 479
introverted, 0.687817060274, 0.644794782211, 0.685081226157, 0.816485624872, 66, 474
kind, 0.817593565162, 0.80092541496, 0.832981755153, 0.876982278016, 147, 363
responsible, 0.693750041936, 0.721174372291, 0.72395905981, 0.76515464811, 137, 137
trustworthy, 0.724596210208, 0.74604393165, 0.723735427549, 0.772366889719, 46, 106
unattractive, 0.644537923913, 0.710000263936, 0.671544655906, 0.824297815306, 71, 358
unemotional, 0.779491632028, 0.762267429266, 0.783583611743, 0.79210518629, 66, 142
unfamiliar, 0.442913769859, 0.442596932884, 0.473849395839, 0.518421329329, 61, 56
unfriendly, 0.836235039171, 0.797475692143, 0.820977524622, 0.869010450063, 96, 353
unhappy, 0.847202420351, 0.810638205898, 0.846031259767, 0.835908047755, 147, 142
weird, 0.495377836686, 0.543156186494, 0.569646059327, 0.615006622952, 71, 66
aggressive, 0.740149815471, 0.724264151539, 0.780781501482, 0.805826187421, 147, 227
attractive, 0.680960662275, 0.763358097868, 0.729924502826, 0.881337977564, 111, 479
caring, 0.795234332203, 0.780660825772, 0.830430625003, 0.878833048464, 132, 358
emotStable, 0.679517118724, 0.67872389482, 0.709539743439, 0.743435581704, 96, 137
emotional, 0.618041292888, 0.640308437682, 0.640677337477, 0.633993626523, 41, 31
familiar, 0.414958796401, 0.451446046619, 0.449827476585, 0.502536460849, 21, 61
friendly, 0.850666014834, 0.821988131746, 0.851549032469, 0.895037171474, 106, 348
happy, 0.882871750204, 0.845178224638, 0.878987628572, 0.910327420539, 132, 373
humble, 0.642696568271, 0.62676267618, 0.714668966478, 0.718556034265, 106, 167
interesting, 0.547785283578, 0.595266077645, 0.600693307036, 0.698295988172, 56, 172
irresponsible, 0.671970135919, 0.670239579363, 0.722696781591, 0.774736532943, 142, 202
mean, 0.768637667439, 0.741286447663, 0.80706233294, 0.817636466883, 147, 217
memorable, 0.418234607494, 0.517415051556, 0.523132778757, 0.625469505009, 106, 177
normal, 0.613536743209, 0.599520706847, 0.658684771843, 0.653322711444, 96, 61
sociable, 0.797979712194, 0.76470356275, 0.820369985305, 0.820234440174, 106, 96
typical, 0.464921787016, 0.471305313571, 0.504390052126, 0.494837334025, 101, 56
uncertain, 0.652227120683, 0.621042065169, 0.689958155181, 0.698960692093, 96, 101
uncommon, 0.437579413896, 0.441311252204, 0.477055017835, 0.464189032274, 96, 66
unintelligent, 0.58133823829, 0.581829974275, 0.674870978436, 0.688451411384, 222, 142
untrustworthy, 0.719445392338, 0.703192640928, 0.753823911497, 0.776463864186, 111, 182
