Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.399731316186, 0.425843489532, 0.419043848005, 0.503289219439, 16, 71
boring, 0.551356598557, 0.600059465323, 0.604813744229, 0.654696376645, 66, 71
calm, 0.431865823889, 0.481743877515, 0.495624120263, 0.747579386567, 41, 429
cold, 0.820631543247, 0.793143767573, 0.84501791414, 0.856811125327, 137, 283
common, 0.398841376764, 0.373888908403, 0.388709847959, 0.71238740805, 21, 464
confident, 0.557817285153, 0.588088129512, 0.610480827127, 0.653130927182, 66, 76
egotistic, 0.667289663456, 0.659415751705, 0.674960551346, 0.691711940967, 96, 162
emotUnstable, 0.626078844696, 0.608690055244, 0.689402791129, 0.8078919152, 132, 429
forgettable, 0.473679470067, 0.513392661274, 0.461681868267, 0.606120342709, 46, 147
intelligent, 0.512626231566, 0.582027294202, 0.573052481153, 0.749050706429, 61, 268
introverted, 0.621368957567, 0.668979189057, 0.723206638765, 0.706145376336, 172, 121
kind, 0.809969620389, 0.778414893767, 0.837023474907, 0.857780708924, 137, 263
responsible, 0.645539338107, 0.687309114119, 0.682127602289, 0.760778783409, 61, 132
trustworthy, 0.73500512833, 0.721590953396, 0.7434286797, 0.835921390306, 61, 333
unattractive, 0.61730822067, 0.692094192689, 0.686533737507, 0.764354800494, 116, 132
unemotional, 0.770105840621, 0.754909583595, 0.793788392867, 0.83337068155, 71, 298
unfamiliar, 0.434038295721, 0.449849506895, 0.440186497126, 0.550838734376, 36, 147
unfriendly, 0.81363826775, 0.784658030512, 0.834684041881, 0.851261212832, 137, 273
unhappy, 0.82564882661, 0.783889491271, 0.855887440752, 0.844235555715, 162, 177
weird, 0.504213825033, 0.578438506188, 0.660297000695, 0.658416116598, 227, 152
aggressive, 0.731804573192, 0.715159754323, 0.736434595796, 0.781248016628, 76, 177
attractive, 0.649426297124, 0.764761215909, 0.768484898712, 0.876183343312, 232, 489
caring, 0.785925376247, 0.775776432495, 0.826657019231, 0.891000200461, 132, 479
emotStable, 0.634800521635, 0.635639395894, 0.709326298514, 0.729529460296, 116, 127
emotional, 0.659714437263, 0.650136811121, 0.625493641296, 0.638056929261, 26, 41
familiar, 0.39284295736, 0.432804472391, 0.502662673653, 0.579440492683, 61, 182
friendly, 0.8295947014, 0.802397110502, 0.856533941725, 0.874660402757, 137, 273
happy, 0.86126439171, 0.841451908116, 0.88212300046, 0.89969547072, 147, 328
humble, 0.663260127504, 0.617759009571, 0.707512378733, 0.694804651582, 147, 127
interesting, 0.524432615608, 0.5655188227, 0.599427861157, 0.713878436569, 66, 237
irresponsible, 0.61091523212, 0.638479546866, 0.682612136047, 0.762187527185, 66, 182
mean, 0.733009168973, 0.720657269648, 0.822968182541, 0.826317260348, 242, 273
memorable, 0.382701339687, 0.500138219052, 0.471317195739, 0.599668248438, 51, 147
normal, 0.56018541213, 0.580311593866, 0.720055052607, 0.739690471568, 232, 247
sociable, 0.774631092292, 0.761066189141, 0.8231447766, 0.810904841062, 157, 127
typical, 0.412467919261, 0.46290988737, 0.521878917677, 0.598306694255, 96, 253
uncertain, 0.605380697356, 0.610372836599, 0.642783834583, 0.697731146753, 51, 152
uncommon, 0.350139224247, 0.358736305828, 0.502795339489, 0.492957000356, 121, 71
unintelligent, 0.512156022469, 0.548175984007, 0.667060705416, 0.694943517934, 217, 192
untrustworthy, 0.679957098846, 0.668761620744, 0.719728629546, 0.773201245969, 61, 177
