Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.412911393646, 0.451402219823, 0.500167042235, 0.423232728213, 76, 26
boring, 0.506055466021, 0.556488765716, 0.636179565915, 0.706736127591, 167, 222
calm, 0.442907917348, 0.486285365891, 0.584431427418, 0.667426105259, 101, 232
cold, 0.805039017303, 0.783606107968, 0.825796314463, 0.892967847479, 71, 479
common, 0.409709189076, 0.455663695574, 0.477113447224, 0.451722513245, 86, 36
confident, 0.414129888946, 0.524113784671, 0.692663687681, 0.761238273115, 182, 318
egotistic, 0.609626190686, 0.630090453066, 0.674852709344, 0.812009742787, 61, 434
emotUnstable, 0.585105142523, 0.620199987761, 0.655116943245, 0.75493993722, 66, 242
forgettable, 0.42915316616, 0.443504311876, 0.47800662085, 0.642450938964, 61, 237
intelligent, 0.461948092483, 0.621394803643, 0.632221454228, 0.783614864669, 116, 399
introverted, 0.625151764958, 0.597008495932, 0.692873051434, 0.763791143191, 61, 247
kind, 0.772151676509, 0.782414742738, 0.818675294922, 0.89209403376, 76, 474
responsible, 0.614863319631, 0.68911488458, 0.691745375518, 0.789287104937, 66, 222
trustworthy, 0.707335744834, 0.723515254981, 0.750103266928, 0.851903978196, 71, 399
unattractive, 0.592340921106, 0.673691311737, 0.688499876888, 0.801884781458, 116, 298
unemotional, 0.770397732536, 0.745864954751, 0.783364771639, 0.843380828542, 61, 358
unfamiliar, 0.385018814277, 0.426000571647, 0.384571105016, 0.427013601847, 11, 26
unfriendly, 0.795014793461, 0.768940256596, 0.817719223843, 0.884561585674, 76, 429
unhappy, 0.790339493311, 0.803698737619, 0.867046665386, 0.88033743777, 187, 353
weird, 0.464264334364, 0.531837776064, 0.584943361148, 0.573733707057, 81, 41
aggressive, 0.698211533795, 0.72851668086, 0.785200753045, 0.840960875927, 142, 414
attractive, 0.605287959923, 0.768765982587, 0.802610083247, 0.836830110695, 328, 288
caring, 0.762190532168, 0.798553889305, 0.857207979777, 0.869342712051, 242, 353
emotStable, 0.614607898318, 0.684171105389, 0.699896762734, 0.760909034644, 86, 242
emotional, 0.640384465959, 0.632128998958, 0.645872482851, 0.660327103787, 41, 51
familiar, 0.455255505107, 0.406662548287, 0.50727632322, 0.606385231127, 76, 237
friendly, 0.816598463696, 0.824992271615, 0.861873935095, 0.885269065195, 116, 348
happy, 0.844122648916, 0.846658137629, 0.88951764178, 0.90259118164, 127, 353
humble, 0.600772836571, 0.647547670448, 0.763906408919, 0.723683928319, 268, 187
interesting, 0.513200499069, 0.584430886951, 0.637208389841, 0.697327535433, 177, 237
irresponsible, 0.61841815466, 0.696844399905, 0.720820811478, 0.802825031456, 132, 358
mean, 0.739997782139, 0.754121012315, 0.806003951822, 0.855207288652, 127, 409
memorable, 0.386642580865, 0.466601282307, 0.5008729499, 0.565506770164, 111, 91
normal, 0.592641974673, 0.640401841694, 0.645175929808, 0.716488518031, 86, 232
sociable, 0.753161573648, 0.78884480555, 0.860246726946, 0.861594594153, 283, 348
typical, 0.491237388114, 0.493307503825, 0.507425208393, 0.422047411289, 76, 26
uncertain, 0.602278694851, 0.596424207413, 0.686201294575, 0.764121486542, 116, 368
uncommon, 0.342601151082, 0.421172976379, 0.382927456927, 0.534654662047, 11, 152
unintelligent, 0.472902284583, 0.580165863789, 0.686927193, 0.753381226575, 222, 353
untrustworthy, 0.696528046888, 0.71414683856, 0.757938682204, 0.828726416329, 116, 409
