Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.408890229913, 0.443190501239, 0.530356770849, 0.543032497783, 106, 116
boring, 0.476296891769, 0.586202228912, 0.668908225208, 0.691957958106, 187, 182
calm, 0.522395679572, 0.49470452443, 0.545715168692, 0.767478574275, 76, 494
cold, 0.774600046829, 0.775265454951, 0.856211441369, 0.859097517068, 132, 258
common, 0.392865178406, 0.430056441821, 0.54476279486, 0.467508718474, 167, 41
confident, 0.562183571535, 0.607528835076, 0.641195832476, 0.707070610523, 111, 207
egotistic, 0.636268505983, 0.59344192829, 0.688794473476, 0.826440174143, 101, 500
emotUnstable, 0.615059800484, 0.658711264039, 0.686995283486, 0.709311546663, 101, 142
forgettable, 0.389578392862, 0.486093181613, 0.526325008436, 0.527477694679, 111, 61
intelligent, 0.582360175056, 0.641186930371, 0.604687387497, 0.723959973537, 101, 212
introverted, 0.599133369864, 0.630742463286, 0.729554143416, 0.699102600812, 127, 71
kind, 0.778750026019, 0.777461466201, 0.844888948164, 0.859149466729, 132, 263
responsible, 0.679553926884, 0.7385928961, 0.762328375302, 0.796850650984, 247, 283
trustworthy, 0.7196294579, 0.727010309526, 0.774212165822, 0.867075353081, 101, 494
unattractive, 0.651322891695, 0.711834188262, 0.692551538102, 0.80901077663, 121, 318
unemotional, 0.727175919057, 0.742723853162, 0.817128289883, 0.810097562796, 137, 182
unfamiliar, 0.429277807065, 0.445765935239, 0.45487134774, 0.529294779027, 66, 121
unfriendly, 0.770005603291, 0.788135212646, 0.846412956088, 0.875346216394, 132, 389
unhappy, 0.787381439729, 0.798308256803, 0.850822163909, 0.858384532878, 101, 237
weird, 0.462021856456, 0.562961456663, 0.642968541427, 0.661432977399, 197, 152
aggressive, 0.719357421934, 0.703119420526, 0.797297659208, 0.817351895055, 182, 253
attractive, 0.632757519463, 0.733535661382, 0.775723424915, 0.864821849806, 212, 389
caring, 0.789001619368, 0.791012958975, 0.834633233661, 0.854944616311, 132, 253
emotStable, 0.667801279838, 0.680790643131, 0.735524890077, 0.79223016921, 192, 303
emotional, 0.59198290025, 0.586179155342, 0.655546028243, 0.634849272317, 56, 31
familiar, 0.433645377264, 0.423196181581, 0.521337803419, 0.709649209119, 66, 434
friendly, 0.814021129278, 0.814714008285, 0.875731143565, 0.881146807875, 192, 318
happy, 0.845646782783, 0.828656210023, 0.876783722497, 0.886592753285, 86, 227
humble, 0.65000623132, 0.644695741375, 0.732938892045, 0.765030916961, 172, 253
interesting, 0.486018172505, 0.539826369222, 0.670191666331, 0.68168715108, 187, 137
irresponsible, 0.632495704807, 0.694342298034, 0.769477749402, 0.770639295575, 313, 222
mean, 0.758538293238, 0.735211754037, 0.789980293912, 0.823492856743, 101, 258
memorable, 0.334335006946, 0.455977048184, 0.511483048503, 0.571978347438, 96, 101
normal, 0.577385972924, 0.639904271744, 0.719826998547, 0.720597663808, 222, 212
sociable, 0.748663345915, 0.776055625807, 0.84718136635, 0.835956895853, 182, 227
typical, 0.402469388392, 0.439587022526, 0.441603191982, 0.496305868876, 21, 51
uncertain, 0.60595109445, 0.595135178578, 0.680933363154, 0.76068990048, 86, 348
uncommon, 0.275477488524, 0.386099659682, 0.665520155009, 0.478950751679, 444, 41
unintelligent, 0.567055897299, 0.614172577531, 0.643046620872, 0.70495679855, 172, 222
untrustworthy, 0.714754530816, 0.705145206594, 0.77593911919, 0.797514782331, 192, 253
