Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.464972213791, 0.456889915607, 0.4659578573, 0.47739594148, 56, 76
boring, 0.549454025604, 0.630347435935, 0.569667619218, 0.701100330029, 41, 192
calm, 0.505440916279, 0.526734838952, 0.57903336392, 0.650178375157, 111, 212
cold, 0.825697970554, 0.795499088166, 0.840628518713, 0.811840680701, 127, 96
common, 0.354991999751, 0.351730668761, 0.45978156158, 0.404557082133, 71, 21
confident, 0.601986444809, 0.636655528034, 0.699626373846, 0.680540545804, 237, 147
egotistic, 0.624868001492, 0.619169020591, 0.688576025407, 0.779312700721, 111, 318
emotUnstable, 0.657812621902, 0.687261990894, 0.6709245283, 0.698343369543, 111, 142
forgettable, 0.436762985277, 0.515258231345, 0.448652043721, 0.606807394636, 41, 192
intelligent, 0.595850637823, 0.624560285716, 0.594817966558, 0.646465381268, 96, 91
introverted, 0.701704019884, 0.681036610361, 0.697125817872, 0.801367715632, 96, 419
kind, 0.829255762926, 0.806306892755, 0.824285823505, 0.880042925933, 116, 368
responsible, 0.691075208102, 0.701526202896, 0.732603709633, 0.728218912019, 187, 91
trustworthy, 0.769513373009, 0.747923238853, 0.759049116504, 0.757541315201, 111, 91
unattractive, 0.630455627707, 0.671463822175, 0.667481312794, 0.771989637541, 96, 167
unemotional, 0.791382994653, 0.766278919661, 0.789136920347, 0.784087090046, 101, 96
unfamiliar, 0.495247929124, 0.498523432503, 0.395629986497, 0.450294257319, 21, 46
unfriendly, 0.822312061398, 0.791524235218, 0.831944154861, 0.803025198891, 127, 96
unhappy, 0.84130651824, 0.821151140146, 0.845815619591, 0.81717522722, 127, 101
weird, 0.499798311553, 0.582018933068, 0.614649622941, 0.588692460921, 187, 76
aggressive, 0.737487584563, 0.733911396263, 0.756809193416, 0.745012739286, 127, 91
attractive, 0.659232750487, 0.731519699825, 0.716327961039, 0.807345050039, 96, 167
caring, 0.795946110457, 0.797488669163, 0.813908775476, 0.872714933811, 101, 343
emotStable, 0.669136320685, 0.680185942753, 0.702060576769, 0.716277937184, 106, 111
emotional, 0.624023406216, 0.614600679891, 0.63426643674, 0.649397589407, 26, 56
familiar, 0.471968152847, 0.454178837299, 0.445388797034, 0.432481543815, 36, 21
friendly, 0.834778137465, 0.832460763133, 0.852346310177, 0.894251888657, 101, 384
happy, 0.871800829715, 0.838571384584, 0.884574499866, 0.859407547735, 127, 106
humble, 0.657845097015, 0.648552239737, 0.687299324634, 0.78583631253, 101, 358
interesting, 0.539423421964, 0.574535836561, 0.617481309232, 0.621622248265, 96, 56
irresponsible, 0.660051579324, 0.693892843851, 0.69283820491, 0.771403748851, 96, 202
mean, 0.758713596002, 0.726106398621, 0.793192086399, 0.773258735076, 127, 96
memorable, 0.411481912674, 0.461299760153, 0.440665976912, 0.552545805378, 41, 56
normal, 0.634644551609, 0.629544697791, 0.645684710166, 0.660621878584, 101, 96
sociable, 0.80300831367, 0.787646537348, 0.816668285299, 0.812723100082, 101, 106
typical, 0.497197130322, 0.45393381461, 0.491918032367, 0.526173009167, 81, 96
uncertain, 0.670914024894, 0.671150785633, 0.698344706382, 0.672727551822, 111, 91
uncommon, 0.357698114728, 0.380641330869, 0.457200488315, 0.49217418079, 56, 76
unintelligent, 0.563096270676, 0.594014486486, 0.618070554148, 0.61384276065, 111, 71
untrustworthy, 0.727249926465, 0.723869139476, 0.734196489148, 0.735716022211, 101, 96
