Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.462770248932, 0.448812330428, 0.467143415459, 0.505069845446, 56, 76
boring, 0.564926408379, 0.576519219014, 0.609111761552, 0.731646720978, 81, 278
calm, 0.40593901011, 0.493720573098, 0.573182538749, 0.66978790174, 66, 227
cold, 0.818250545599, 0.791813210563, 0.823817507172, 0.851261691437, 61, 227
common, 0.350563737529, 0.328290704656, 0.453285321441, 0.697928215118, 41, 404
confident, 0.589748678277, 0.627000302278, 0.685343536769, 0.695162393517, 187, 127
egotistic, 0.565801847088, 0.601504729515, 0.685524647867, 0.745276869219, 66, 227
emotUnstable, 0.619417681288, 0.640944852451, 0.665669020091, 0.759278815621, 61, 227
forgettable, 0.395325611277, 0.436983222568, 0.480955121156, 0.635897827559, 36, 187
intelligent, 0.485965269322, 0.556385527132, 0.684095615869, 0.72518693973, 222, 152
introverted, 0.697435709586, 0.666760696081, 0.700090496749, 0.687599926348, 81, 51
kind, 0.802903338073, 0.787837585929, 0.812774903647, 0.848531912942, 61, 227
responsible, 0.64086723797, 0.694408322336, 0.65744344232, 0.765437081649, 41, 106
trustworthy, 0.722588389206, 0.72712976642, 0.752805924191, 0.803115492831, 61, 177
unattractive, 0.636254880395, 0.670660468023, 0.682926804213, 0.795667293727, 71, 242
unemotional, 0.788733456628, 0.734721284077, 0.7831453167, 0.778002933588, 61, 66
unfamiliar, 0.467977183821, 0.47409239292, 0.430363552004, 0.504363260416, 21, 56
unfriendly, 0.806216699037, 0.780828110103, 0.829500948578, 0.84736050036, 86, 227
unhappy, 0.820859356895, 0.80201208047, 0.830965961847, 0.854051751325, 61, 172
weird, 0.550990682381, 0.581737010164, 0.577645953141, 0.596314606667, 71, 46
aggressive, 0.724028236177, 0.740106215523, 0.732796627074, 0.814724724576, 61, 308
attractive, 0.661570563303, 0.707119517381, 0.714958172203, 0.850646917819, 66, 323
caring, 0.809104356155, 0.798622629899, 0.794620424241, 0.859521719668, 61, 303
emotStable, 0.674293525863, 0.688195240141, 0.708334334051, 0.759647862727, 81, 172
emotional, 0.63722145221, 0.629255798816, 0.634515118599, 0.687082183633, 41, 157
familiar, 0.438748992659, 0.443728882432, 0.480763356777, 0.618626732274, 31, 242
friendly, 0.845590408701, 0.818394137592, 0.833013223932, 0.883253811056, 61, 303
happy, 0.862812795534, 0.84054826985, 0.895146532686, 0.881767841512, 177, 172
humble, 0.619959053994, 0.61479572756, 0.722314069545, 0.768910539268, 116, 293
interesting, 0.51390066745, 0.549395091633, 0.598865883185, 0.638450971495, 51, 61
irresponsible, 0.642353041556, 0.65506468976, 0.648025530805, 0.770998108351, 41, 197
mean, 0.752982957463, 0.73747528795, 0.760340324764, 0.831497185286, 61, 288
memorable, 0.360490669467, 0.495627803678, 0.462857584168, 0.555729777296, 36, 66
normal, 0.626796466622, 0.638205821787, 0.621903286249, 0.747471064759, 51, 283
sociable, 0.791765070897, 0.806173043612, 0.863623473803, 0.831790912796, 303, 172
typical, 0.439334084606, 0.439411616752, 0.475013692475, 0.599456982401, 46, 227
uncertain, 0.63711120152, 0.611030648616, 0.691663513742, 0.665786178374, 106, 51
uncommon, 0.344360301297, 0.371314475652, 0.453710763175, 0.599410997032, 41, 227
unintelligent, 0.508572664825, 0.548032931704, 0.568660534586, 0.636721457297, 41, 66
untrustworthy, 0.705787498249, 0.688093999948, 0.72303786845, 0.80884290969, 61, 288
