Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.391091569387, 0.422053642851, 0.466118406788, 0.449357092087, 46, 36
boring, 0.568904577706, 0.626298430357, 0.573555731601, 0.653662010254, 61, 106
calm, 0.49342602955, 0.514362433116, 0.658519528119, 0.60316918211, 283, 132
cold, 0.820956461547, 0.789283319029, 0.839739368233, 0.889538236283, 111, 479
common, 0.319389180414, 0.342277174217, 0.466576619393, 0.431126108288, 51, 26
confident, 0.526246899803, 0.586017979111, 0.630487463576, 0.684210969072, 81, 137
egotistic, 0.617023978417, 0.621819138612, 0.651602702731, 0.80618402246, 61, 479
emotUnstable, 0.616755464024, 0.624980508744, 0.662172683793, 0.801211751884, 81, 414
forgettable, 0.477638910661, 0.524599588179, 0.467668160808, 0.565383440154, 61, 106
intelligent, 0.594247378581, 0.616799734772, 0.553359878305, 0.796573076407, 56, 414
introverted, 0.650692163406, 0.678393287997, 0.672483833171, 0.695522203368, 36, 106
kind, 0.787049578599, 0.793199098449, 0.810480113208, 0.880941304585, 66, 389
responsible, 0.656929744839, 0.681537674607, 0.671216796599, 0.834771383455, 61, 414
trustworthy, 0.72551052134, 0.713108352823, 0.736837928118, 0.844684311219, 61, 404
unattractive, 0.64693087121, 0.713192522328, 0.661204170016, 0.835063294241, 81, 439
unemotional, 0.771825625127, 0.751344061648, 0.781816963361, 0.767095391167, 76, 76
unfamiliar, 0.4002895316, 0.435410248432, 0.395315368652, 0.470191830933, 16, 41
unfriendly, 0.811934959322, 0.769837463231, 0.82738059093, 0.875547879303, 121, 404
unhappy, 0.817115247518, 0.789783759655, 0.837876435186, 0.892848512884, 96, 484
weird, 0.484212928805, 0.582213072517, 0.615448029063, 0.620807129618, 197, 91
aggressive, 0.701521992152, 0.712014851843, 0.714346116364, 0.854754324503, 51, 479
attractive, 0.691239045914, 0.756519919325, 0.696352066298, 0.874470876879, 81, 444
caring, 0.756866598797, 0.748038718272, 0.793864896153, 0.808340295149, 61, 101
emotStable, 0.620787276124, 0.662480122025, 0.656647657832, 0.703330111112, 51, 96
emotional, 0.573821487297, 0.60894200082, 0.625488429387, 0.669409685384, 26, 91
familiar, 0.418206736905, 0.424072570438, 0.464749750092, 0.485936448663, 26, 41
friendly, 0.82576939178, 0.808519228809, 0.854110345241, 0.902169836918, 116, 474
happy, 0.863150397206, 0.836853438442, 0.864631354801, 0.857368143128, 81, 127
humble, 0.595125632891, 0.591330520534, 0.657049818635, 0.679097027781, 56, 101
interesting, 0.555530280754, 0.611942807274, 0.600621052611, 0.649105979598, 81, 106
irresponsible, 0.599822723448, 0.648485425616, 0.66546285578, 0.724941356226, 51, 96
mean, 0.719621771343, 0.714994677108, 0.749156144804, 0.872656545589, 51, 479
memorable, 0.364834309297, 0.513026246266, 0.501718018268, 0.581719513981, 91, 106
normal, 0.547207109121, 0.584206745665, 0.612711657961, 0.668207429103, 51, 101
sociable, 0.790358145508, 0.769864836716, 0.801667038865, 0.811359162886, 81, 127
typical, 0.326553007157, 0.379543379885, 0.459554813229, 0.532013160643, 21, 71
uncertain, 0.626351710278, 0.638687743473, 0.677224162672, 0.685693408525, 86, 142
uncommon, 0.235579872257, 0.301636245317, 0.628066674753, 0.574260719077, 348, 202
unintelligent, 0.502188566504, 0.561794064703, 0.624018071839, 0.651596789823, 106, 101
untrustworthy, 0.671415071882, 0.682785192838, 0.70009688181, 0.734330230563, 51, 96
