Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.319066017711, 0.32999822061, 0.42254716799, 0.54150348321, 16, 91
boring, 0.496479114822, 0.568723529496, 0.667204490596, 0.685770298218, 192, 147
calm, 0.432975610026, 0.479280804657, 0.571349303178, 0.694422004852, 86, 303
cold, 0.794365082678, 0.784527304461, 0.850597882646, 0.808233862995, 132, 91
common, 0.275397611963, 0.358105998167, 0.389157657617, 0.452197246642, 16, 36
confident, 0.581424662668, 0.639634017557, 0.612265160667, 0.610593190536, 86, 56
egotistic, 0.59598487217, 0.593661920374, 0.693807726603, 0.715831996017, 116, 152
emotUnstable, 0.626337264254, 0.666347250729, 0.667955297694, 0.681495166258, 91, 91
forgettable, 0.38390264303, 0.483058060294, 0.461606191389, 0.55904702749, 46, 76
intelligent, 0.491091428333, 0.62203080522, 0.566156770918, 0.702674251813, 51, 177
introverted, 0.623021907347, 0.666008880303, 0.663081544144, 0.673407134286, 31, 51
kind, 0.78306515574, 0.799212454731, 0.839969711051, 0.83189030997, 147, 192
responsible, 0.618610780449, 0.694017902379, 0.729376324337, 0.749838420111, 157, 111
trustworthy, 0.688716540795, 0.735703992884, 0.742648092805, 0.818130907061, 56, 283
unattractive, 0.598918514207, 0.721084605717, 0.604253600988, 0.731662586526, 31, 91
unemotional, 0.769892335695, 0.756001715273, 0.796992498927, 0.767722653777, 111, 76
unfamiliar, 0.321399273253, 0.442948261505, 0.507308989637, 0.517826817055, 101, 81
unfriendly, 0.780587185916, 0.78460958601, 0.835737815282, 0.802129264258, 101, 91
unhappy, 0.808161071158, 0.806371282914, 0.856069608023, 0.807159331664, 147, 81
weird, 0.539410343839, 0.564327385073, 0.531269334843, 0.583954284529, 51, 51
aggressive, 0.701556271304, 0.699735108516, 0.77371768823, 0.792624535017, 147, 197
attractive, 0.618643604396, 0.750530328981, 0.65683297252, 0.868234738073, 31, 394
caring, 0.774667206268, 0.779470608983, 0.82642645829, 0.808173892583, 147, 111
emotStable, 0.614441134526, 0.650059302509, 0.749016573536, 0.758524635265, 212, 217
emotional, 0.607685824297, 0.611665727573, 0.634938505383, 0.702676893447, 41, 212
familiar, 0.468171083442, 0.490226328242, 0.436095203976, 0.527067707187, 31, 91
friendly, 0.818746170268, 0.827692411579, 0.864080098429, 0.896523460891, 147, 454
happy, 0.840786774678, 0.83531349432, 0.898911007113, 0.85120529045, 253, 106
humble, 0.600735101775, 0.591274664872, 0.723055799409, 0.735445228815, 162, 202
interesting, 0.454054220669, 0.577333684589, 0.618642331971, 0.599868022044, 81, 51
irresponsible, 0.5982551877, 0.660951656221, 0.72884067028, 0.76987361914, 157, 202
mean, 0.731891298128, 0.73121263307, 0.791960238181, 0.801626577089, 111, 217
memorable, 0.2661110076, 0.454739551348, 0.445496888595, 0.53608706004, 31, 51
normal, 0.600236378607, 0.602657415336, 0.647543307974, 0.671257091245, 91, 96
sociable, 0.793232047974, 0.777718430503, 0.8383683683, 0.796296226864, 212, 96
typical, 0.395530222266, 0.385193555659, 0.462265116922, 0.488747308843, 46, 51
uncertain, 0.59637357526, 0.627490533007, 0.681208198209, 0.697607386786, 91, 177
uncommon, 0.383261120833, 0.378614854461, 0.470603465668, 0.463944038309, 91, 56
unintelligent, 0.536534184752, 0.577699356854, 0.595354998501, 0.681822561467, 91, 177
untrustworthy, 0.630199678802, 0.651080385828, 0.770238837649, 0.771976546045, 167, 167
