-1.217796762238283481e+00,7.631777010592042387e-01,1.062481587714719122e+00,-1.568810744416263780e+00,1.028116806603147193e+00,-4.079814809126220410e-01,6.887362789448936429e-01,-8.090402376150594987e-01,-3.751907540249035944e-01,3.258211419912138695e-01,-1.984110053774269522e+00,3.822966009163630274e-01,-1.337318193239073416e+00,7.918297852263262993e-01,-1.777924662502313291e+00,1.783427005560358769e-01,-6.741795220844557512e-01,1.536220334982039415e-01,-2.039139690874812949e+00,1.416780869877370508e+00,-2.771158411624108364e-02,-2.406166802488272971e+00,1.948580567613973913e-01,-2.113695626935144789e-01,-3.895345638195025217e-01,8.479073173383788742e-01,2.090402520023716681e-01,1.346650487182989853e+00,-6.681662801567614385e-02,1.895663741348458498e+00,-1.459492682456815515e+00,6.960531509541602047e-01,-5.092874003743534939e-01,5.650349740148100652e-01,-3.331311305060168926e-01,8.291976119792655586e-01,-1.697630030779156751e+00,1.158577675460290113e+00,-9.075992659774685389e-01,1.542663034641118536e-01,-1.196577251702326539e+00,1.597515167284161430e+00,-1.508528186465572629e+00,2.354116375323568877e-01,-4.195278919406547624e-01,2.484106850636587094e-01,2.159226983412326106e+00,-3.940342214523329112e-01,1.234767583035219829e+00,-6.802421032590610928e-01,-1.352282081986330597e+00,-4.202780241314864051e-01,4.681966957216023295e-01,1.750801717131803548e+00,-1.671438754387158721e+00,-5.254024057901347800e-02,-9.028069829541596203e-01,1.544968506562069743e+00,-1.130673605344032495e+00,-1.001204139983860486e+00,-2.732157780856589446e-01,-1.172058799242876370e+00,5.897439824729611146e-01,1.284903064327536093e+00,6.192451646951226962e-01,6.482106853109669276e-01,-6.151230137942190757e-01,-7.335841121366551976e-01,1.279335457675089049e+00,-3.665991943608661874e-01
-1.797902650867647667e+00,-4.519821022368286645e-01,1.554736519347843515e-01,2.956284043641415060e-01,-2.780740199135796065e+00,-4.436420486309946565e-01,-1.627392146066436895e+00,-1.006984997985483243e+00,-1.007612618837299578e+00,2.661709950055731189e-01,-7.168135022585161442e-01,3.030343593864272267e-02,-1.850681478008367187e-01,-9.408813996589414641e-01,7.220098303171466891e-02,1.320041225414318786e+00,-1.061192345777594248e+00,-9.065691272130481648e-01,-3.958341625976035671e-01,-2.303746631969140424e+00,5.258274137902245737e-01,1.273155981802586822e+00,1.270839866452756484e+00,-5.255060846073968950e-01,-3.715817224214182923e-01,1.544178538573162562e+00,4.481311897545663392e-01,1.092042282651407431e-01,9.160523606529661356e-01,1.247011760496532728e+00,-5.162348499085560594e-01,-9.928928570290934674e-02,-1.958943822438588001e-01,9.192487960578185069e-01,7.834632909354272146e-01,-7.772008356308809929e-02,-9.287286792893338916e-01,1.054513678667579946e+00,-1.563352570541617137e+00,4.826453921537450231e-01,2.793629546795699595e-02,1.010897335087403315e+00,-1.756265681477162444e+00,-1.455639945482665398e+00,6.406021443037107632e-01,-3.226724907968579470e-01,3.682243495721932436e-01,4.098503366393090874e-01,7.965127415442189163e-01,3.577470933701554778e-01,-1.991938284540231807e+00,2.302187867120305820e-01,-2.584697673076574165e-01,-2.321398233433278335e-01,-3.894800890451192710e-01,-1.735917262470809908e+00,7.881552649904720598e-01,4.828101638834320086e-01,-9.025227892440776944e-01,1.310972566675695505e+00,7.670963628331172179e-01,4.949687510623855813e-01,-7.562019920655971283e-01,-7.782074757663025588e-01,-9.119081887299285497e-03,1.234341037700760202e+00,1.796770119213598527e+00,-1.886089862553695096e-01,8.320199715966124510e-01,-1.008763580168918095e+00
1.481258148730194568e-01,1.001738393285853013e+00,4.895001305148051207e-01,1.735037263642499328e-01,1.093808289489987207e+00,3.168529473144911512e-01,-1.768072829714885774e+00,4.324383125296145380e-02,-1.081733563816169363e+00,-6.541387414327327621e-01,-1.521793353517654435e+00,1.767926811115639207e+00,1.380849602195019232e-01,5.639209560252232967e-01,9.170849006510949364e-01,4.010610511614570023e-02,3.161277371600753061e-01,-3.472197519959218520e-02,-1.113303857119839702e+00,1.309377269952753109e-01,-1.805519772975476833e+00,-1.140518004948997133e-01,-3.909408888552109995e-01,4.426989657209048912e-01,7.098989007581109068e-01,-1.390097678217077914e-01,1.092389560363093759e+00,8.519253803624645682e-01,-9.482505761863473381e-01,3.686122785290465442e-01,4.320019612433977918e-01,-9.733056564794521082e-01,-5.283816028127543696e-01,1.086850487800868681e+00,1.626700406923728970e-01,-3.205224463867359930e-01,-4.379469956678529452e-01,1.237825404026762888e+00,5.337205420463364547e-01,-6.441580860841984446e-01,-1.456376049746832990e+00,-1.380251024131380622e-02,-4.320731309660397201e-01,-3.509727154333554533e-01,-1.109983093293418488e+00,-1.638438807791761376e-01,4.995619673162652874e-01,1.386580486357067987e-01,8.621056751826416953e-01,8.958895631525592984e-01,-1.805677089899688115e+00,4.828758487899209584e-01,1.714063523361045283e+00,6.939751972648270373e-01,3.666636253301888138e-01,5.512785426285565782e-01,-4.149987577991370857e-02,-9.122135498870379555e-01,1.771096625131197699e-01,5.932152434026336518e-01,-3.204758600067434959e-01,6.403587273956665715e-01,1.148017952638828998e+00,-1.449718047455176573e-01,-6.790288022338479834e-01,-1.085085889953879557e+00,-2.946647768937229461e-01,-5.078710245974168425e-01,-1.799146607691024802e-01,1.647204957554091465e-01
-1.015560102738407577e+00,4.016652803386330794e-01,8.887934364906551199e-01,-1.384567553900864167e+00,1.883650624083520186e-01,-7.027221517088951819e-01,-1.796547491071824654e+00,-1.166903969257523368e-03,1.556499643183006099e-01,-3.388718380124345342e-01,-2.847396483973348769e+00,-7.361526911901319359e-01,2.595584739936499741e+00,2.142673535609813107e-01,-9.494995206352199180e-01,1.215161537920143919e+00,-2.028939992557166061e+00,-7.726002714498939605e-01,-6.847425415978223295e-01,1.036417195211120967e+00,2.405949215075295466e+00,2.826541238407781487e-01,7.764921263405593077e-01,-4.085382456800741580e-03,-7.646020822219269375e-01,-8.877566417114892694e-01,-1.537129292997210017e+00,1.954323268926962287e+00,-1.190461771743209329e+00,9.304550431269329458e-01,-3.214430391690754618e-01,-6.684555694290209571e-01,3.350146745672296644e-01,-1.102824464443054667e-02,-4.052086878425113503e-01,-1.413070356511661740e-01,7.266119253023758384e-01,1.086056996788680840e+00,-1.624001023058075255e+00,-3.923127659195986827e-01,-1.531197209732788167e+00,7.562840430067794273e-01,5.568324878460952920e-01,1.768155827424586490e-01,-5.538411536540995828e-01,4.750585658801650402e-01,-1.610584193570018807e-01,1.837896517458693868e+00,-9.830554756261321303e-02,2.226185926370400026e+00,-7.724099299693911735e-01,-7.667171653047836211e-01,1.854582919702544963e+00,2.760506210585240705e+00,1.488455903530067514e+00,2.222554867391923067e-02,-2.084728275299821687e-01,-2.357102147838082029e+00,-1.925364077580863142e+00,1.673798286934036761e-01,3.588792066200336972e-01,-2.382367814206992840e+00,1.126240188971970202e+00,7.487305740332113047e-01,5.652189331558171714e-01,4.455669570058883311e-01,-4.771364347380149251e-01,-1.162894388472503725e-02,-1.791626297524950173e+00,1.794424418950692560e-02
1.410178392372563871e-01,1.324338070728055206e+00,4.574544766714075394e-01,1.508071788585404749e-01,-6.545954186980009748e-01,-1.480776926442534336e+00,-6.206085259036261403e-01,-7.260144968336103011e-01,-1.616722983885489517e+00,-9.787046924015795346e-01,3.036376959693801725e-01,1.391608284983502974e+00,-1.353862924471751494e+00,2.531265532669377816e-01,1.057378808404983994e+00,4.275321543615795417e-01,4.299044284805120797e-01,4.257174956025869955e-02,-4.204848186185540238e-01,5.307358832447990338e-01,-2.706312512401617409e-01,3.346958412824327933e-01,-9.783543213078133016e-01,3.172695974489220805e-01,5.502081904160214393e-02,-1.246915297374106224e+00,-8.284160215726837917e-02,2.185787939966241378e-01,-1.847630906313159072e+00,-6.428406327098143969e-01,2.460728825315671581e-02,6.613470882344425761e-02,-6.854904769947680609e-01,7.984321721693034279e-02,-2.197356062265166110e-01,8.140910071484123156e-01,1.020527655774407405e+00,-8.415054836462954047e-01,6.990371673158626287e-01,-1.510192389703821858e+00,2.910213023098643173e-02,7.512596869839777147e-02,-1.245719684173109076e+00,-6.950859791070997974e-03,8.516262355620492219e-02,8.641809682439289819e-01,1.411476089351892116e-01,-8.246463579247836906e-01,-1.996021443968509085e-02,8.834777979563198172e-03,-2.529620143409660460e-01,5.143852321262152305e-01,4.262937369856573677e-01,-1.568428001213116429e+00,6.311832857591013202e-01,3.143067850775583816e-01,1.034168923197429368e+00,4.245500707430601706e-01,3.591247317615133827e-01,-1.352858700197787201e+00,8.982835753444590177e-01,-3.059784287529263014e-01,2.024580043760181303e-01,1.017717432495952146e+00,1.208641797710138466e+00,-6.686455221686574690e-01,-1.074015903379700543e+00,-1.437167876783033371e+00,-3.719630278760301945e-01,-3.836022287253736951e-01
-1.887603351860067225e+00,-1.091411409421477963e+00,-4.489765886861765698e-01,5.681386589146774080e-01,-2.511623686418822388e+00,4.006657041340280778e-01,-7.040868038820455310e-02,-1.181137757992489323e+00,-6.542887389863207837e-01,-1.658820861025863458e+00,-1.222381464055007694e+00,1.248280121052119052e+00,1.483028772857820643e+00,-6.727686617183423756e-01,5.374070517514024647e-01,-6.880649711634500010e-01,-4.893770279089570963e-01,9.464667714298299894e-02,-2.415181547920833005e-01,-2.016199659090098351e+00,1.250207478663770910e+00,-9.272082221772467436e-01,7.651330696635481876e-02,1.360673478661118097e+00,-2.122009842432994453e-01,1.677241543890370723e+00,-9.714311490632872026e-01,1.738737871220296327e+00,-2.401987259814083453e-01,-7.526957420731865689e-01,4.134127719951515290e-01,3.142494101038796117e+00,-7.967003567773128792e-02,-2.037549917463551186e+00,-2.339128270899252904e+00,-1.088536222410033449e+00,5.413337800211932560e-01,8.943503585561263236e-01,6.610443176002981369e-01,1.980388906799343873e+00,-1.932836242187375930e+00,-1.265434149761307969e+00,-1.754108865699186559e+00,-3.424571724372010295e-01,9.243867144029719318e-01,9.961545958187405514e-01,1.606791235884654334e+00,2.075439529792849624e-01,1.051841487256607088e+00,-7.908849343058156345e-01,8.425786112015598572e-01,8.903990910253841706e-01,-8.703272381295963367e-01,-1.480229350517380249e+00,2.415769909948912275e+00,-1.844047058573009990e+00,2.426318075209228819e+00,-1.480269021071726164e-02,-5.314329839212812434e-01,9.545283813520417937e-02,-3.585477525215945982e-01,-2.822179355928919886e+00,-3.835199286110826250e-02,3.403660637403367328e-01,-1.148874750923414290e+00,-3.658397325488120244e-01,3.121930342784892787e+00,-9.458747558537915490e-01,2.038961515365626198e+00,-3.052472741145122459e+00
-7.916641872029737126e-01,5.385603004757451018e-01,1.357373007931453213e+00,2.470728566219551336e-01,2.384067263319007354e-03,3.735420053924036199e-01,-7.491625072702852162e-01,-1.031943733592255885e+00,1.480289161395036412e-01,-1.740854250786394664e+00,-5.074139149785314995e-01,1.259376014101134089e+00,2.213616023975037428e-01,-2.010828746318958360e-01,-8.629082578188328467e-01,-8.529222153447182375e-01,-5.363063422270620828e-01,5.532417987164943707e-01,7.857733736969866323e-01,6.685634539346816396e-01,2.616992532138233685e+00,1.453531671572768635e-01,-3.290161707651429457e-01,9.168579327366516152e-01,2.020845280674306021e+00,-1.347315920450135929e+00,-6.438200129709610309e-01,-8.691794170483960746e-01,-2.691232791567954585e-01,4.923065288312620802e-01,-8.411983064691980205e-02,4.398833047764789672e-01,-4.138783402988234217e-01,1.431393118832207323e+00,2.195739764086631907e-01,-6.800745369216830705e-01,1.286398500133535183e+00,-5.859255953015056473e-02,-7.804985763807575916e-01,1.968038223342592152e+00,-1.864590324752062989e+00,-1.264251201108072264e-01,2.109177640121338460e+00,4.103437395735887727e-01,1.430270203620291891e-01,1.438866283797061829e+00,-2.101671341528185133e-01,-7.259672695918149010e-01,-6.587256534485087800e-02,3.623321864034483308e-01,1.464490284274872489e-01,-4.357504429746152375e-01,7.804809219559175615e-01,5.678054466391805472e-02,1.467804469347895102e+00,1.166130158445395359e+00,5.664007035431765091e-01,-4.206942683424030327e-01,6.165630131788154555e-01,6.887195496363220926e-01,-1.456512328421160296e+00,-1.159304161910290620e+00,-5.550606180003209850e-02,-1.038799653922045652e+00,-2.705799500468095697e-01,5.857434307932603001e-01,-1.385702216000950004e+00,-3.357685979114318764e-01,-6.202824296311586494e-01,-2.186710236232298488e-01
5.293359058009873275e-01,1.185555063478173216e-01,-1.363208613135909353e+00,1.778718262252671378e+00,-9.553512200989891512e-02,-6.924349830404921136e-01,1.423958365150866656e-01,-1.783898610673241292e+00,1.468745414195047894e-01,-4.389772135451029400e-01,-5.447704217777081803e-01,1.146543211443691312e+00,3.924507695814850039e-01,3.719559933785733796e-01,3.056448786114546179e-01,4.147032843323355533e-01,-1.734993976301300700e+00,7.941843620223780764e-01,-1.479047415608201410e+00,6.617412912345899123e-01,-1.069563516435892009e-01,-1.286940760024372743e+00,5.986757858151169343e-01,-1.187691997309089365e+00,-1.128845686054942732e+00,1.829163917916595827e-01,-1.381260985469948244e+00,-7.152510648293184392e-01,-1.228514316792997801e-01,4.808472430203260539e-01,9.127323955736893479e-01,9.556376388133578370e-01,-1.168656716450774402e+00,1.523509879459797212e+00,1.825868129842335597e+00,-2.590533813259549567e-01,-1.531502054036916194e-01,8.653278418125902594e-01,2.496699686519338601e-01,2.406344028020200032e-01,1.023248439363798390e+00,-1.338687994229902367e+00,2.048812439465229396e+00,-1.171896605775983452e-01,2.504946626154286871e-01,3.899676830360794266e-01,1.511768174924121681e-02,6.613101851191910407e-01,-1.350218033344498636e+00,-1.211764515019811972e+00,1.502072942806692013e-01,3.017856530337748477e+00,1.351816148812894636e-01,4.806036456411403868e-01,1.488560514822204972e+00,-9.203010779919577056e-01,-2.136327502421944580e+00,-1.196246649629595371e-01,7.345094733559022482e-02,-1.056074635693074582e+00,-1.850749850529074925e+00,-1.280705715746174533e+00,-1.928066856505733284e+00,1.223252868944122884e+00,4.763352871272669153e-01,5.525844762719764880e-01,1.413724808262948107e+00,-7.945266297392458155e-01,-5.128976249326064885e-01,-5.063745508235707460e-01
-3.567019352930024256e-01,-1.381591433746597597e-01,7.002469681401926049e-01,9.626702417812947887e-01,1.560515589899721833e+00,-8.290415780917480548e-01,-2.324103125487843702e+00,5.283852053712666252e-02,-8.822853938789109174e-01,-8.620124013656245143e-01,-1.214962062372551665e+00,-3.426535436870424556e-02,2.628625461868368429e+00,1.087356752494001849e-01,-5.246751434323936314e-01,-1.808345809528697987e-02,-3.929354465279077391e-01,6.762389312881630365e-01,9.130149604672460617e-01,7.173119919662459543e-01,-2.112485516435341548e+00,1.404094613102814249e+00,1.186718182594195925e+00,-1.124442417378263975e-01,-2.043783186488560277e-01,-5.733745758290662575e-01,-1.355313028202635994e+00,7.939065747458537992e-01,-1.537250932362369760e+00,1.390042663380716137e+00,-1.536003220771891831e-01,8.383309638974901778e-01,5.718608000654322732e-01,6.933698627215534316e-01,-9.999895252249848543e-01,-4.873409233954199560e-01,-3.999588389124379417e-01,2.612328123402321567e-01,-6.101789570241273886e-01,-2.444072055033823243e-02,5.363211041761399844e-01,1.262404425851556322e+00,8.176341262616322325e-01,-7.021698122762961569e-01,-2.836837004705991205e+00,4.614923179377449225e-01,-4.776705450380991924e-01,1.271930039427801695e+00,2.514199515103478499e-01,-1.170537406407192726e+00,-3.837261364618942960e-01,-1.248178231552759865e+00,7.777565879202699151e-01,-9.347493863085932775e-01,-2.029171524825404305e+00,-2.106209151509861766e+00,-2.941781453957824088e-01,7.509267860865990185e-01,5.980189779686011509e-01,-1.061990682127467167e+00,5.049037597926960830e-01,-9.565486727984398030e-01,6.774900429994393791e-01,1.315459368275691439e-02,5.236912981271170109e-01,1.040526388152595683e+00,6.476661640175283008e-01,8.121320532293001548e-01,-2.166979107327946519e+00,-6.428573609105299180e-01
3.790107159201997616e-02,-2.456033342556631360e-01,7.070015952486982114e-01,5.573662152156652061e-01,2.907137610534641370e-01,-1.193525066953513347e+00,-2.583144059650819724e+00,1.291142627524110020e+00,-9.372052604824331057e-02,-2.579886952607124972e-01,-1.112712533115781666e+00,8.659192284344151558e-01,9.252196681041741089e-01,9.111206564314383582e-01,3.979713014745056010e-01,-1.502548788913266264e+00,5.592087032370772759e-01,1.120275067542336744e+00,8.468929545117440671e-01,5.784069609446687021e-01,-9.660327535295668566e-01,-7.953242642657716299e-01,-1.532740768636820627e+00,-3.020039329493697799e-01,1.363071099181498491e+00,1.180509931101782151e+00,-6.739362324109127167e-01,1.473382355116535480e+00,-1.772933287135248559e+00,7.048478673348502754e-01,4.131665560136976723e-02,-2.043446324769312983e-02,7.707301508970015869e-01,3.871749042154152831e-01,1.747619730819049422e-01,-2.916574732299240247e-01,-1.617903608804427407e-01,1.240722577177420183e+00,-7.089791755642768090e-01,-7.152029057187972994e-01,-4.752002093962330309e-01,-1.081651949786325062e+00,9.221191061592870497e-02,-6.550821625805512971e-01,-5.248815666203828778e-01,1.332328368010825992e+00,-4.331928565868733427e-01,5.896986714072548486e-01,6.755979967706513545e-01,-1.341862425503426992e-01,-1.800548286396849440e-01,1.248017400797701848e+00,4.090031913496573468e-01,1.329612001249413089e-01,-5.725604318891447386e-01,-1.461321626099914006e-01,4.478448718083284374e-01,-8.913419484278706229e-01,-1.723857050641364408e+00,-6.250647573365507303e-02,-2.532738874927004114e-01,7.709217866827035026e-01,-5.243145734748846376e-01,-7.056275186606876249e-01,-3.508350064357564080e-02,2.540332590669044377e-01,6.779759989237641449e-01,1.212256128287630685e-01,-8.798544468729473378e-01,2.336529848838705403e-01
